name;info;birth;demise;dataUrl
Cleóbulo de Lindos;Filósofo griego;s. VI a. C.;s. VI a. C.;https://proverbia.net/autor/frases-de-cleobulo-de-lindos
Clifton Paul Fadiman;Escritor, editor y crítico estadounidense;1904;1999;https://proverbia.net/autor/frases-de-clifton-paul-fadiman
Clive Barker;Escritor y director de cine inglés;1952;?;https://proverbia.net/autor/frases-de-clive-barker
Clive Staples Lewis;Escritor británico;1898;1963;https://proverbia.net/autor/frases-de-clive-staples-lewis
Coco Chanel;Diseñadora de moda francesa;1883;1971;https://proverbia.net/autor/frases-de-coco-chanel
Colette;Novelista francesa;1873;1954;https://proverbia.net/autor/frases-de-colette
Colin Powell;Militar y político estadounidense;1937;?;https://proverbia.net/autor/frases-de-colin-powell
Columela;Escritor romano;0;70;https://proverbia.net/autor/frases-de-columela
Concepción Arenal;Escritora y socióloga española;1820;1893;https://proverbia.net/autor/frases-de-concepcion-arenal
Conde de Chesterfield;Político y escritor inglés;1694;1773;https://proverbia.net/autor/frases-de-conde-de--chesterfield
Conde de Mirabeau;Político, escritor y orador francés;1749;1791;https://proverbia.net/autor/frases-de-conde-de-mirabeau
Conde de Rivarol;Escritor francés;1753;1801;https://proverbia.net/autor/frases-de-conde-de-rivarol
Confucio;Filósofo chino;551 AC;478 AC;https://proverbia.net/autor/frases-de-confucio
Constancio C. Vigil;Escritor y periodista uruguayo;1876;1954;https://proverbia.net/autor/frases-de-constancio-c-vigil
Cristina II;Reina de Suecia;1626;1689;https://proverbia.net/autor/frases-de-cristina-ii
Cristina Trivulzio di Belgioioso;Escritora italiana;1808;1871;https://proverbia.net/autor/frases-de-cristina-trivulzio-di-belgioioso
CristóbalColón;;;;https://proverbia.net/autor/frases-de-cristobal-colon
Cruzalta;;;;https://proverbia.net/autor/frases-de-cruzalta
Curcio;Quintus Curtius Rufus Historiador latino.;Siglo I o II;?;https://proverbia.net/autor/frases-de-curcio
Cyril Connolly;Escritor británico;1903;1974;https://proverbia.net/autor/frases-de-cyril-connolly
D. H. Lawrence;Novelista británico;1885;1930;https://proverbia.net/autor/frases-de-d-h-lawrence
Dalai Lama;;;;https://proverbia.net/autor/frases-de-dalai-lama
Dale Carnegie;Empresario y escritor estadounidense;1888;1955;https://proverbia.net/autor/frases-de-dale-carnegie
Dame Daphne du Maurier;Novelista y dramaturga británica;1907;1989;https://proverbia.net/autor/frases-de-dame-daphne-du-maurier
Dan Seligman;Columnista de la revista Forbes.;;;https://proverbia.net/autor/frases-de-dan-seligman
Daniel Defoe;Novelista y periodista inglés;1660;1731;https://proverbia.net/autor/frases-de-daniel-defoe
Daniel Gélin;Actor y realizador francés;1921;2002;https://proverbia.net/autor/frases-de-daniel-gelin
Daniel Pennac;Escritor francés;1944;?;https://proverbia.net/autor/frases-de-daniel-pennac
Dante Alighieri;Escritor y filósofo italiano;1265;1321;https://proverbia.net/autor/frases-de-dante-alighieri
Dario Fo;Actor y escritor de teatro italiano;1926;?;https://proverbia.net/autor/frases-de-dario-fo
David Frost;Presentador de televisión;1939;?;https://proverbia.net/autor/frases-de-david-frost
David Hockney;Pintor y dibujante inglés;1937;?;https://proverbia.net/autor/frases-de-david-hockney
David Lloyd George;Político británico;1863;1945;https://proverbia.net/autor/frases-de-david--lloyd-george
David Starr Jordan;Educador y ictiólogo estadounidense;1851;1931;https://proverbia.net/autor/frases-de-david-starr-jordan
David T. Kearns;Empresario y político estadounidense;1930;2011;https://proverbia.net/autor/frases-de-david-t-kearns
David Viscott;Psiquiatra y escritor estadounidense;1938;1996;https://proverbia.net/autor/frases-de-david-viscott
DavidBrown;;;;https://proverbia.net/autor/frases-de-david-brown
Delphine-Gay de Girardin;Escritora francesa;1804;1855;https://proverbia.net/autor/frases-de-delphinegay-de-girardin
Demetrio de Falero;Orador, filósofo y gobernante ateniense;350 AC;280 AC;https://proverbia.net/autor/frases-de-demetrio-de-falero
Demócrito de Abdera;Filósofo griego;460 AC;370 AC;https://proverbia.net/autor/frases-de-democrito-de-abdera
Demonax;Filósofo cínico griego;70;170;https://proverbia.net/autor/frases-de-demonax
Demóstenes;Político ateniense;384 AC;322 AC;https://proverbia.net/autor/frases-de-demostenes
Deng Xiaoping;Político chino;1904;1997;https://proverbia.net/autor/frases-de-deng-xiaoping
Denis deRougemont;;;;https://proverbia.net/autor/frases-de-denis-de-rougemont
Denis Diderot;Escritor francés;1713;1784;https://proverbia.net/autor/frases-de-denis-diderot
Denis Lord;Novelista canadiense;1900;1957;https://proverbia.net/autor/frases-de-denis-lord
Diego de Saavedra Fajardo;Diplomático y escritor español;1584;1648;https://proverbia.net/autor/frases-de-diego-de-saavedra-fajardo
Diego Luís Córdoba;Abogado y político colombiano;1907;1964;https://proverbia.net/autor/frases-de-diego-luis-cordoba
Diógenes de Sínope;Filósofo griego;412 AC;323 AC;https://proverbia.net/autor/frases-de-diogenes-de-sinope
Diógenes Laercio;Historiador griego;S. III AC;?;https://proverbia.net/autor/frases-de-diogenes-laercio
Dionisio de Halicarnaso;Historiador griego;60 AC;10;https://proverbia.net/autor/frases-de-dionisio-de-halicarnaso
Doménico Cieri Estrada;Escritor mexicano;1954;?;https://proverbia.net/autor/frases-de-domenico-cieri-estrada
Dominique Pire;Sacerdote y sociologo belga;1910;1969;https://proverbia.net/autor/frases-de-dominique-pire
Doris Lessing;Novelista británica de origen iraní;1919;2013;https://proverbia.net/autor/frases-de-doris-lessing
Dorothy Parker;Escritora y crítica estadounidense;1893;1967;https://proverbia.net/autor/frases-de-dorothy-parker
Doug Larson;Atleta británico;1902;1981;https://proverbia.net/autor/frases-de-doug-larson
Douglas Adams;Escritor británico;1952;2001;https://proverbia.net/autor/frases-de-douglas-adams
Douglas Coupland;Escritor de ficción canadiense;1961;?;https://proverbia.net/autor/frases-de-douglas-coupland
Douglas Williams Jerrold;Dramaturgo, periodista y humorista inglés;1803;1857;https://proverbia.net/autor/frases-de-douglas-williams-jerrold
Duke Ellington;Compositor y músico de jazz estadounidense;1899;1974;https://proverbia.net/autor/frases-de-duke-ellington
Duque de Levis;Pedro Marcos Gastón Escritor francés.;1755;1830;https://proverbia.net/autor/frases-de-duque-de-levis
Duquesa de Abrantes;Escritora francesa;1783;1834;https://proverbia.net/autor/frases-de-duquesa-de-abrantes
Dylan Thomas;Poeta, escritor de cuentos y dramaturgo británico;1914;1953;https://proverbia.net/autor/frases-de-dylan-thomas
E. W. Stevens;Autor de libros de Psicología.;;;https://proverbia.net/autor/frases-de-e-w-stevens
E.de Geibel;;;;https://proverbia.net/autor/frases-de-e-de-geibel
E.T.A. Hoffmann;Escritor, pintor y músico alemán;1776;1822;https://proverbia.net/autor/frases-de-eta-hoffmann
Earl GrayStevens;;;;https://proverbia.net/autor/frases-de-earl-gray-stevens
Eckhart de Hochheim;Teólogo y filósofo alemán;1260;1328;https://proverbia.net/autor/frases-de-eckhart-de-hochheim
EdCunningham;;;;https://proverbia.net/autor/frases-de-ed-cunningham
EddyCantor;;;;https://proverbia.net/autor/frases-de-eddy-cantor
Edgar Allan Poe;Escritor estadounidense;1809;1849;https://proverbia.net/autor/frases-de-edgar-allan-poe
Edgar Degas;Pintor francés;1834;1917;https://proverbia.net/autor/frases-de-edgar-degas
Edmond Gouncourt;Novelista naturalista francés;1822;1896;https://proverbia.net/autor/frases-de-edmond-gouncourt
Edmund Burke;Político y escritor irlandés;1729;1797;https://proverbia.net/autor/frases-de-edmund-burke
Edmund Husserl;Filósofo alemán;1859;1938;https://proverbia.net/autor/frases-de-edmund-husserl
Edmund Wilson;Escritor norteamericano;1895;1972;https://proverbia.net/autor/frases-de-edmund-wilson
Edmundo de Amicis;Escritor italiano;1846;1908;https://proverbia.net/autor/frases-de-edmundo-de-amicis
Édouard René Lefebvre de Laboulaye;Jurista y político francés;1811;1883;https://proverbia.net/autor/frases-de-edouard-rene-lefebvre-de--laboulaye
Eduard Thomas;Escritor británico;1878;1917;https://proverbia.net/autor/frases-de-eduard-thomas
Eduardo Chillida;Escultor y grabador español;1924;2002;https://proverbia.net/autor/frases-de-eduardo-chillida
Eduardo Galeano;Escritor y periodista uruguayo;1940;2015;https://proverbia.net/autor/frases-de-eduardo-galeano
Eduardo Mendoza;Escritor español;1943;?;https://proverbia.net/autor/frases-de-eduardo-mendoza
Edward Benjamin Britten;Compositor británico;1913;1976;https://proverbia.net/autor/frases-de-edward-benjamin-britten
Edward George Bulwer-Lytton;Escritor inglés;1803;1873;https://proverbia.net/autor/frases-de-edward-george-bulwerlytton
Edward Kennedy;Político estadounidense;1932;2009;https://proverbia.net/autor/frases-de-edward-kennedy
Edward R. Murrow;Comentarista y reportero estadounidense;1908;1965;https://proverbia.net/autor/frases-de-edward-r-murrow
El Talmud;;;;https://proverbia.net/autor/frases-de-el-talmud
Elbert Hubbard;Ensayista estadounidense;1856;1915;https://proverbia.net/autor/frases-de-elbert-hubbard
Eleanor Roosevelt;Defensora de los derechos sociales, diplomática y;1884;1962;https://proverbia.net/autor/frases-de-eleanor-roosevelt
Elías Canetti;Autor búlgaro en lengua alemana;1905;1994;https://proverbia.net/autor/frases-de-elias-canetti
Eliphas Lévi;Mago y escritor ocultista francés;1810;1875;https://proverbia.net/autor/frases-de-eliphas-levi
Elizabeth Barrett Browing;Poetisa inglesa;1806;1861;https://proverbia.net/autor/frases-de-elizabeth-barrett-browing
Elizabeth Taylor;Actriz británica;1932;2011;https://proverbia.net/autor/frases-de-elizabeth-taylor
Elliot Gould;Actor estadounidense;1939;?;https://proverbia.net/autor/frases-de-elliot-gould
Elsa Triolet;Novelista francesa;1896;1970;https://proverbia.net/autor/frases-de-elsa-triolet
Emerson;Poeta y pensador estadounidense;1803;1882;https://proverbia.net/autor/frases-de-emerson
Emil Cioran;Escritor y filósofo rumano;1911;1995;https://proverbia.net/autor/frases-de-emil-cioran
Emil Ludwig;Escritor alemán;1881;1949;https://proverbia.net/autor/frases-de-emil-ludwig
Émile Boutroux;Filósofo francés;1845;1921;https://proverbia.net/autor/frases-de-emile-boutroux
Emile Verhaeren;Poeta belga;1855;1916;https://proverbia.net/autor/frases-de-emile-verhaeren-
Émile Zola;Novelista francés;1840;1902;https://proverbia.net/autor/frases-de-emile-zola
Emilia Pardo Bazán;Escritora española;1851;1921;https://proverbia.net/autor/frases-de-emilia-pardo-bazan
Emiliano Zapata;Revolucionario mexicano;1879;1919;https://proverbia.net/autor/frases-de-emiliano-zapata
Emilio Castelar;Político español;1832;1899;https://proverbia.net/autor/frases-de-emilio-castelar
Emilio Visconti Ventosa;Político italiano;1829;1914;https://proverbia.net/autor/frases-de-emilio-visconti-ventosa
Emily Dickinson;Poetisa estadounidense;1830;1886;https://proverbia.net/autor/frases-de-emily-dickinson
Emmanuel Joseph Sieyès;Político francés;1748;1836;https://proverbia.net/autor/frases-de-emmanuel-joseph-sieyes
Enrique Ernesto Febbraro;Escritor argentino;1924;?;https://proverbia.net/autor/frases-de-enrique-ernesto--febbraro
Enrique Jardiel Poncela;Escritor español;1901;1952;https://proverbia.net/autor/frases-de-enrique-jardiel-poncela
Enrique Miret Magdalena;Teólogo español;1914;?;https://proverbia.net/autor/frases-de-enrique-miret-magdalena
Enrique Múgica Herzog;Político español;1932;?;https://proverbia.net/autor/frases-de-enrique-mugica-herzog
Enrique Tierno Galván;Político e intelectual español;1918;1986;https://proverbia.net/autor/frases-de-enrique-tierno-galvan
Ephraim Kishon;Escitor, dramaturgo y director de cine israelí;1924;2005;https://proverbia.net/autor/frases-de-ephraim-kishon
Epicteto de Frigia;Filósofo grecolatino;55;135;https://proverbia.net/autor/frases-de-epicteto-de-frigia
Epicuro de Samos;Filósofo griego;341 AC;270 AC;https://proverbia.net/autor/frases-de-epicuro-de-samos
Erasmo de Rotterdam;Humanista neerlandés;1469;1536;https://proverbia.net/autor/frases-de-erasmo-de-rotterdam
Eric Hoffer;Escritor y filósofo estadounidense;1902;1983;https://proverbia.net/autor/frases-de-eric-hoffer
Eric Schmidt;Empresario y informático estadounidense;1955;?;https://proverbia.net/autor/frases-de-eric-schmidt
Erich Fromm;Psicologo social de estadounidense;1900;1980;https://proverbia.net/autor/frases-de-erich-fromm
Erich Kästner;Poeta y novelista alemán;1899;1974;https://proverbia.net/autor/frases-de-erich-k%C3%A4stner
Ernest Bersot;Filósofo francés;1816;1880;https://proverbia.net/autor/frases-de-ernest-bersot
Ernest Hemingway;Escritor estadounidense;1899;1961;https://proverbia.net/autor/frases-de-ernest-hemingway
Ernest Renan;Escritor francés;1823;1892;https://proverbia.net/autor/frases-de-ernest-renan
Ernest Thomas Sinton Walton;Físico irlandes;1903;1995;https://proverbia.net/autor/frases-de-ernest-thomas-sinton-walton
Ernesto Cardenal;Poeta, político y sacerdote nicaragüense;1925;?;https://proverbia.net/autor/frases-de-ernesto-cardenal
Ernesto 'Che' Guevara;Revolucionario argentino;1928;1967;https://proverbia.net/autor/frases-de-ernesto-che-guevara
Ernesto Mallo;Escritor, dramaturgo y periodista argentino;1948;?;https://proverbia.net/autor/frases-de-ernesto-mallo
Ernesto Sábato;Escritor argentino;1911;2011;https://proverbia.net/autor/frases-de-ernesto-sabato
Ernst Wiechert;Escritor alemán;1887;1950;https://proverbia.net/autor/frases-de-ernst-wiechert
Erskine Caldwell;Escritor estadounidense;1903;1987;https://proverbia.net/autor/frases-de-erskine-caldwell
Esopo;Fabulista griego;S. VII aC;S. VII aC;https://proverbia.net/autor/frases-de-esopo
Esquilo de Eleusis;Poeta trágico;525 AC;456 AC;https://proverbia.net/autor/frases-de-esquilo-de-eleusis
Estrabón de Amasia;Geógrafo e historiador griego;63 AC;19;https://proverbia.net/autor/frases-de-estrabon-de-amasia
Étienne Bonnot de Condillac;Filósofo y economista francés;1715;1780;https://proverbia.net/autor/frases-de-etienne-bonnot-de-condillac
Ettore Scola;Director de cine y escritor italiano;1931;?;https://proverbia.net/autor/frases-de-ettore-scola
Eugène Delacroix;Pintor francés;1798;1863;https://proverbia.net/autor/frases-de-eugene-delacroix
Eugene Ionesco;Dramaturgo francés de origen rumano;1912;1994;https://proverbia.net/autor/frases-de-eugene-ionesco
Eugene O'Neill;Dramaturgo estadounidense;1888;1953;https://proverbia.net/autor/frases-de-eugene-oneill
Eugeni d' Ors;Escritor español;1881;1954;https://proverbia.net/autor/frases-de-eugeni-d-ors
Eugeni d'Ors;Escritor y periodista español;1882;1954;https://proverbia.net/autor/frases-de-eugeni-dors
Eugenio Trias;Filósofo español;1942;?;https://proverbia.net/autor/frases-de-eugenio-trias
Eurípides de Salamina;Poeta trágico griego;480 AC;406 AC;https://proverbia.net/autor/frases-de-euripides-de-salamina
Eustache J. Langlois;Dibujante francés;1777;1837;https://proverbia.net/autor/frases-de-eustache-j-langlois
Eustorgio Salgar;Militar y político colombiano;1831;1885;https://proverbia.net/autor/frases-de-eustorgio-salgar
Evelyn Waugh;Escritor inglés;1903;1966;https://proverbia.net/autor/frases-de-evelyn-waugh
Everhardus Johannes Potgieter;Escritor holandés;1808;1875;https://proverbia.net/autor/frases-de-everhardus-johannes-potgieter
Ezra Pound;Crítico y poeta estadounidense;1885;1972;https://proverbia.net/autor/frases-de-ezra-pound
F. A.Suárez;;;;https://proverbia.net/autor/frases-de-f-a-suarez
F. Heumer;Escritor contemporáneo alemán.;;;https://proverbia.net/autor/frases-de-f-heumer
F. William Robertson;Historiador escocés.;;;https://proverbia.net/autor/frases-de-f-william-robertson
Facundo Cabral;Cantautor argentino;1937;2011;https://proverbia.net/autor/frases-de-facundo-cabral
Federico Fellini;Director de cine italiano;1920;1993;https://proverbia.net/autor/frases-de-federico-fellini
Federico García Lorca;Poeta y dramaturgo español;1898;1936;https://proverbia.net/autor/frases-de-federico-garcia-lorca
Federico II;Emperador de Prusia;1712;1786;https://proverbia.net/autor/frases-de-federico-ii
Federico Luis Jahn;Educador alemán;1778;1852;https://proverbia.net/autor/frases-de-federico-luis-jahn
Federico Mayor Zaragoza;Director General de la UNESCO.;;;https://proverbia.net/autor/frases-de-federico-mayor-zaragoza
Fedro;Fabulista latino;15 AC;50;https://proverbia.net/autor/frases-de-fedro
Félecité de Lamennais;Escritor religioso francés;1782;1854;https://proverbia.net/autor/frases-de-felecite-de-lamennais
Felipe González Márquez;Político español;1942;?;https://proverbia.net/autor/frases-de-felipe-gonzalez-marquez
Félix María de Samaniego;Escritor español;1745;1801;https://proverbia.net/autor/frases-de-felix-maria-de-samaniego
Fénelon;Escritor y teólogo francés;1651;1715;https://proverbia.net/autor/frases-de-fenelon
Ferdinand Brunetière;Escritor y crítico francés;1849;1906;https://proverbia.net/autor/frases-de-ferdinand-brunetiere
Ferdinand Galiani;Diplomático y economista italiano;1728;1787;https://proverbia.net/autor/frases-de-ferdinand-galiani
Ferdinand Lassalle;Político y pensador alemán;1825;1864;https://proverbia.net/autor/frases-de-ferdinand-lassalle
Fernando Arrabal;Dramaturgo, poeta y novelista español;1932;?;https://proverbia.net/autor/frases-de-fernando-arrabal
Fernando de Rojas;Escritor español autor de La Celestina;1465;1541;https://proverbia.net/autor/frases-de-fernando-de-rojas
Fernando Fernán Gomez;Actor, director y escritor español;1921;?;https://proverbia.net/autor/frases-de-fernando-fernan-gomez
Fernando Pessoa;Poeta portugués;1888;1935;https://proverbia.net/autor/frases-de-fernando-pessoa
Fernando Sánchez Dragó;Escritor español;1936;?;https://proverbia.net/autor/frases-de-fernando-sanchez-drago
Fernando Savater;Filósofo español;1947;?;https://proverbia.net/autor/frases-de-fernando-savater
Fernando Trueba;Director de cine español;1955;?;https://proverbia.net/autor/frases-de-fernando-trueba
Fidel Pintos;Actor argentino;1905;1974;https://proverbia.net/autor/frases-de-fidel-pintos
Fiodor Dostoievski;Novelista ruso;1821;1881;https://proverbia.net/autor/frases-de-fiodor-dostoievski
Flora Tristan;Revolucionaria francesa;1803;1844;https://proverbia.net/autor/frases-de-flora-tristran
Focílides;;;;https://proverbia.net/autor/frases-de-focilides
Francesco Petrarca;Poeta italiano;1304;1374;https://proverbia.net/autor/frases-de-francesco-petrarca
Francis de Croisset;Comediógrafo francés;1877;1937;https://proverbia.net/autor/frases-de-francis-de-croisset
Francis J. Braceland;Psiquiatra estadounidense;1900;1985;https://proverbia.net/autor/frases-de-francis-j-braceland
Francis Picabia;Pintor francés;1879;1953;https://proverbia.net/autor/frases-de-francis-picabia
Francis Scott Fitzgerald;Escritor estadounidense;1896;1940;https://proverbia.net/autor/frases-de-francis-scott-fitzgerald
Francisco Ayala;Escritor español;1906;2009;https://proverbia.net/autor/frases-de-francisco-ayala
Francisco de Quevedo;Escritor español;1580;1645;https://proverbia.net/autor/frases-de-francisco-de-quevedo
Francisco deGoya;;;;https://proverbia.net/autor/frases-de-francisco-de-goya
Francisco Franco Bahamonde;Militar y dictador español;1892;1975;https://proverbia.net/autor/frases-de-francisco-franco-bahamonde
Francisco Pi y Margall;Político español;1824;1901;https://proverbia.net/autor/frases-de-francisco-pi-y-margall
Francisco Umbral;Escritor español;1935;2007;https://proverbia.net/autor/frases-de-francisco-umbral
Francisco Villaespesa;Escritor modernista español;1877;1936;https://proverbia.net/autor/frases-de-francisco-villaespesa
François de La Rochefoucauld;Escritor francés;1613;1680;https://proverbia.net/autor/frases-de-francois-de-la-rochefoucauld
François Mauriac;Escritor francés;1905;1970;https://proverbia.net/autor/frases-de-francois-mauriac
François Rabelais;Escritor francés;1494;1553;https://proverbia.net/autor/frases-de-francois-rabelais
François Truffaut;Director y actor francés;1932;1984;https://proverbia.net/autor/frases-de-francois-truffaut
Françoise Giroud;Escritora y política francesa;1916;2003;https://proverbia.net/autor/frases-de-francoise-giroud
Françoise Sagan;Escritora francesa;1935;2004;https://proverbia.net/autor/frases-de-francoise-sagan
Frank A. Clark;Dibujante y escritor estadounidense;1911;1991;https://proverbia.net/autor/frases-de-frank-a-clark
Frank Capra;Director de cine estadounidense;1897;1991;https://proverbia.net/autor/frases-de-frank-capra
Frank Lloyd Wright;Arquitecto estadounidense;1867;1959;https://proverbia.net/autor/frases-de-frank-lloyd-wright
Frank Sinatra;Cantante y actor de cine;1915;1998;https://proverbia.net/autor/frases-de-frank-sinatra
Frank Zappa;Músico estadounidense;1940;1993;https://proverbia.net/autor/frases-de-frank-zappa
Franklin D. Roosevelt;Político estadounidense;1882;1945;https://proverbia.net/autor/frases-de-franklin-d-roosevelt
Franklin P.Jones;;;;https://proverbia.net/autor/frases-de-franklin-p-jones
Franz Grillparzer;Dramaturgo austriaco;1791;1872;https://proverbia.net/autor/frases-de-franz-grillparzer
Franz Kafka;Escritor checoslovaco;1883;1924;https://proverbia.net/autor/frases-de-franz-kafka
Franz Liszt;Pianista y compositor austriaco de origen húngaro;1811;1886;https://proverbia.net/autor/frases-de-franz-liszt
Franz Schubert;Compositor austríaco;1797;1828;https://proverbia.net/autor/frases-de-franz-schubert
Franz Werfel;Novelista, poeta y dramaturgo austriaco;1890;1945;https://proverbia.net/autor/frases-de-franz-werfel
Fray Antonio de Guevara;Escritor y eclesiástico español;1480;1545;https://proverbia.net/autor/frases-de-fray-antonio-de-guevara
Fray Luis de León;Poeta, humanista y traductor español;1527;1591;https://proverbia.net/autor/frases-de-fray-luis-de-leon
Fred Allen;Humorista estadounidense;1894;1956;https://proverbia.net/autor/frases-de-fred-allen
Fred Hoyle;Astrofísico y escritor británico;1915;2001;https://proverbia.net/autor/frases-de-fred-hoyle
Frederic Burrhus Skinner;Psicólogo estadounidense;1904;1990;https://proverbia.net/autor/frases-de-frederic-burrhus-skinner
Frédéric Chopin;Pianista y compositor polaco;1810;1849;https://proverbia.net/autor/frases-de-frederic-chopin
Frederick Douglass;Escritor estadounidense;1818;1895;https://proverbia.net/autor/frases-de-frederick-douglass
Friedrich Dürrenmatt;Escritor suizo;1921;1990;https://proverbia.net/autor/frases-de-friedrich-d%C3%BCrrenmatt
Friedrich Hebbel;Poeta y dramaturgo alemán;1813;1863;https://proverbia.net/autor/frases-de-friedrich-hebbel
Friedrich Hegel;Filósofo alemán;1770;1831;https://proverbia.net/autor/frases-de-friedrich-hegel
Friedrich Nietzsche;Filosofo alemán;1844;1900;https://proverbia.net/autor/frases-de-friedrich-nietzsche
Friedrich Schiller;Poeta y dramaturgo alemán;1759;1805;https://proverbia.net/autor/frases-de-friedrich-schiller
Friedrich von Logau;Poeta alemán;1605;1655;https://proverbia.net/autor/frases-de-friedrich-von-logau
Friedrich Weber;Escritor y médico alemán;1813;1894;https://proverbia.net/autor/frases-de-friedrich-weber
Fritz Eckhardt;Actor y autor austriaco;1907;1995;https://proverbia.net/autor/frases-de-fritz-eckhardt
G.Tohre;;;;https://proverbia.net/autor/frases-de-g-tohre
Gabriel Celaya;Poeta español;1911;1991;https://proverbia.net/autor/frases-de-gabriel-celaya
Gabriel García Márquez;Escritor colombiano;1927;2014;https://proverbia.net/autor/frases-de-gabriel-garcia-marquez
Gabriel Marcel;Filósofo católico, dramaturgo y crítico francés;1889;1973;https://proverbia.net/autor/frases-de-gabriel-marcel
Gabriela Mistral;Escritora chilena;1889;1957;https://proverbia.net/autor/frases-de-gabriela-mistral
Gabriele d' Annunzio;Escritor italiano;1863;1938;https://proverbia.net/autor/frases-de-gabriele-d-annunzio
Galileo Galilei;Físico y astrónomo italiano;1564;1642;https://proverbia.net/autor/frases-de-galileo-galilei
GarMar;;;;https://proverbia.net/autor/frases-de-gar-mar
Garth Brooks;Cantante y compositor estadounidense;1962;?;https://proverbia.net/autor/frases-de-garth-brooks
Gaspar Melchor de Jovellanos;Literato, economista y político español;1744;1811;https://proverbia.net/autor/frases-de-gaspar-melchor-de-jovellanos
Gasparo Gozzi;Dramaturgo y crítico italiano;1713;1786;https://proverbia.net/autor/frases-de-gasparo-gozzi
Gastón Bachelard;Filósofo francés;1884;1962;https://proverbia.net/autor/frases-de-gaston-bachelard
Georg Christoph Lichtenberg;Profesor de física y científico alemán;1742;1799;https://proverbia.net/autor/frases-de-georg-christoph-lichtenberg
Georg Simmel;Sociólogo y filósofo alemán;1858;1918;https://proverbia.net/autor/frases-de-georg-simmel
George Bernard Shaw;Escritor irlandés;1856;1950;https://proverbia.net/autor/frases-de-george-bernard-shaw
George Burns;Cómico estadounidense;1896;1996;https://proverbia.net/autor/frases-de-george-burns
George C. Marshall;Militar y político estadounidense;1880;1959;https://proverbia.net/autor/frases-de-george-c-marshall
George Calinescu;Novelista, dramaturgo y poeta rumano;1899;1965;https://proverbia.net/autor/frases-de-george-calinescu
George Chapman;Poeta, dramaturgo y traductor inglés;1559;1634;https://proverbia.net/autor/frases-de-george-chapman
George Duby;Historiador francés;1919;1996;https://proverbia.net/autor/frases-de-george-duby
George Eliot;Seudónimo de Mary Anne Evans Novelista británica.;1819;1880;https://proverbia.net/autor/frases-de-george-eliot
George Gurdjieff;Filósofo y escritor ruso;1877;1949;https://proverbia.net/autor/frases-de-george-gurdjieff
George Herbert;Poeta religioso inglés;1593;1633;https://proverbia.net/autor/frases-de-george-herbert
George Horace Lorimer;Editor estadounidense;1867;1937;https://proverbia.net/autor/frases-de-george-horace-lorimer
George Lucas;Director de cine estadounidense.;;;https://proverbia.net/autor/frases-de-george-lucas
George Orwell;Escritor británico;1903;1950;https://proverbia.net/autor/frases-de-george-orwell
George S. Patton;General estadounidense;1885;1945;https://proverbia.net/autor/frases-de-george-s-patton
George Sand;Escritora francesa;1804;1876;https://proverbia.net/autor/frases-de-george-sand
George Santayana;Filósofo y escritor español;1863;1952;https://proverbia.net/autor/frases-de-george-santayana
George Steiner;Filósofo francés;1929;?;https://proverbia.net/autor/frases-de-george-steiner
George Villiers;Duque de Buckingham Político inglés.;1592;1628;https://proverbia.net/autor/frases-de-george-villiers
George W. Lyttelton;Escritor inglés;1883;1962;https://proverbia.net/autor/frases-de-george-w-lyttelton
George Washington;Primer presidente de los Estados Unidos;1732;1799;https://proverbia.net/autor/frases-de-george-washington
George William Curtis;Escritor y orador estadounidense;1824;1892;https://proverbia.net/autor/frases-de-george-william-curtis
Georges Bernanos;Novelista, ensayista y dramaturgo francés;1888;1948;https://proverbia.net/autor/frases-de-georges-bernanos
Georges Bidault;Político francés;1899;1983;https://proverbia.net/autor/frases-de-georges-bidault
Georges Braque;Pintor francés;1882;1963;https://proverbia.net/autor/frases-de-georges-braque
Georges Clemenceau;Político y periodista francés;1841;1929;https://proverbia.net/autor/frases-de-georges--clemenceau
Georges Courteline;Dramaturgo y novelista francés;1858;1929;https://proverbia.net/autor/frases-de-georges-courteline
Georges Duhamel;Escritor francés;1884;1966;https://proverbia.net/autor/frases-de-georges-duhamel
Georges Pompidou;Político francés;1911;1974;https://proverbia.net/autor/frases-de-georges-pompidou
Georges Poulet;Escritor belga;1902;1991;https://proverbia.net/autor/frases-de-georges-poulet
Georges Simenon;Escritor belga;1903;1989;https://proverbia.net/autor/frases-de-georges-simenon
GeorgeTravelyan;;;;https://proverbia.net/autor/frases-de-george-travelyan
Georgi Plejánov;Revolucionario ruso;1856;1918;https://proverbia.net/autor/frases-de-georgi-plejanov
Gerardo Diego;Poeta español;1896;1987;https://proverbia.net/autor/frases-de-gerardo-diego
Germaine de Staël;Escritora e intelectual francesa;1766;1817;https://proverbia.net/autor/frases-de-germaine-de-stael
Gertrude Stein;Escritora y poetisa estadounidense;1874;1946;https://proverbia.net/autor/frases-de-gertrude-stein
Giacomo Leopardi;Poeta y erudito italiano;1798;1837;https://proverbia.net/autor/frases-de-giacomo-leopardi
Gilbert Cesbron;Escritor francés;1913;1979;https://proverbia.net/autor/frases-de-gilbert-cesbron
Gilbert Keith Chesterton;Escritor británico;1874;1936;https://proverbia.net/autor/frases-de-gilbert-keith-chesterton
Giordano Bruno;Filósofo, astrónomo y matemático italiano;1548;1600;https://proverbia.net/autor/frases-de-giordano-bruno
