name;info;birth;demise;dataUrl
Andrew Bonar Law;Político inglés;1858;1923;https://proverbia.net/autor/frases-de-andrew-bonar-law
D. H. Lawrence;Novelista británico;1885;1930;https://proverbia.net/autor/frases-de-d-h-lawrence
Gustave Le Bon;Psicólogo francés;1841;1931;https://proverbia.net/autor/frases-de-gustave-le-bon
Stephen Leacock;Escritor canadiense;1869;1944;https://proverbia.net/autor/frases-de-stephen-leacock
Stanislaw Lec;Escritor polaco de origen judío;1909;1966;https://proverbia.net/autor/frases-de-stanislaw-lec
Gottfried Leibniz;Filósofo, físico y matemático alemán;1646;1716;https://proverbia.net/autor/frases-de-gottfried-leibniz
Stanislaw Lem;Escritor polaco;1921;2006;https://proverbia.net/autor/frases-de-stanislaw-lem
RobertLemke;;;;https://proverbia.net/autor/frases-de-robert-lemke
Ninon de Lenclos;Cortesana francesa;1620;1705;https://proverbia.net/autor/frases-de-ninon-de-lenclos
John Lennon;Cantante y compositor británico;1940;1980;https://proverbia.net/autor/frases-de-john-lennon
Giacomo Leopardi;Poeta y erudito italiano;1798;1837;https://proverbia.net/autor/frases-de-giacomo-leopardi
Julie de Lespinasse;Escritora francesa;1732;1776;https://proverbia.net/autor/frases-de-julie-de-lespinasse
Doris Lessing;Novelista británica de origen iraní;1919;2013;https://proverbia.net/autor/frases-de-doris-lessing
Gotthold Ephraim Lessing;Dramaturgo, crítico literario y pensador alemán;1729;1781;https://proverbia.net/autor/frases-de-gotthold-ephraim-lessing
Eliphas Lévi;Mago y escritor ocultista francés;1810;1875;https://proverbia.net/autor/frases-de-eliphas-levi
Michael Levine;Escritor y hombre de negocios estadounidense;1954;?;https://proverbia.net/autor/frases-de-michael-levine
Duque de Levis;Pedro Marcos Gastón Escritor francés.;1755;1830;https://proverbia.net/autor/frases-de-duque-de-levis
Gregg Levoy;Escritor estadounidense;1953;?;https://proverbia.net/autor/frases-de-gregg-levoy
Bernard-Henri Lévy;Filósofo y novelista francés;1948;?;https://proverbia.net/autor/frases-de-bernardhenri-levy
Jerry Lewis;Actor cómico estadounidense;1926;2017;https://proverbia.net/autor/frases-de-jerry-lewis
Clive Staples Lewis;Escritor británico;1898;1963;https://proverbia.net/autor/frases-de-clive-staples-lewis
Georg Christoph Lichtenberg;Profesor de física y científico alemán;1742;1799;https://proverbia.net/autor/frases-de-georg-christoph-lichtenberg
Trygve Halvdan Lie;Político noruego;1896;1968;https://proverbia.net/autor/frases-de-trygve-halvdan-lie
Abbott Liebling;Periodista estadounidense;1904;1963;https://proverbia.net/autor/frases-de-abbott-liebling
Príncipe Carlos José de Ligne;Escritor, mariscal y diplomático belga;1735;1814;https://proverbia.net/autor/frases-de-principe-carlos-jose-de-ligne
Abraham Lincoln;Político estadounidense;1808;1865;https://proverbia.net/autor/frases-de-abraham-lincoln
Lingrée;;;;https://proverbia.net/autor/frases-de-lingree
Walter Lippmann;Comentarista de prensa y autor estadounidense;1889;1974;https://proverbia.net/autor/frases-de-walter-lippmann
Franz Liszt;Pianista y compositor austriaco de origen húngaro;1811;1886;https://proverbia.net/autor/frases-de-franz-liszt
Tito Livio;Historiador romano;59 AC;64 AC;https://proverbia.net/autor/frases-de-tito-livio
Alberto Lleras Camargo;Político, periodista y diplomático colombiano;1906;1990;https://proverbia.net/autor/frases-de-alberto-lleras-camargo
David Lloyd George;Político británico;1863;1945;https://proverbia.net/autor/frases-de-david--lloyd-george
Ramon Llull;Filósofo y escritor en lengua catalana;1235;1315;https://proverbia.net/autor/frases-de-ramon-llull
John Locke;Filósofo inglés;1632;1704;https://proverbia.net/autor/frases-de-john-locke
Isidoro Loi;;Escritor chileno.;;https://proverbia.net/autor/frases-de-isidoro-loi
Jack London;Escritor y activista americano;1876;1916;https://proverbia.net/autor/frases-de-jack-london
Henry Wadsworth Longfellow;Poeta estadounidense;1807;1882;https://proverbia.net/autor/frases-de-henry-wadsworth-longfellow
José Luís López Aranguren;Filósofo español;1909;1996;https://proverbia.net/autor/frases-de-jose-luis-lopez-aranguren
Santos López Pelegrín 'Abenamar';Periodista y escritor español;1801;1846;https://proverbia.net/autor/frases-de-santos-lopez-pelegrin-abenamar
Denis Lord;Novelista canadiense;1900;1957;https://proverbia.net/autor/frases-de-denis-lord
George Horace Lorimer;Editor estadounidense;1867;1937;https://proverbia.net/autor/frases-de-george-horace-lorimer
James Russell Lowell;Poeta y escritor estadounidense;1819;1891;https://proverbia.net/autor/frases-de-james-russell-lowell
Lucano;Escritor latino;39;65;https://proverbia.net/autor/frases-de-lucano
George Lucas;;Director de cine estadounidense.;;https://proverbia.net/autor/frases-de-george-lucas
Lucrecio;Tito Lucrecio Caro Poeta romano.;99 AC;55 AC;https://proverbia.net/autor/frases-de-lucrecio
Emil Ludwig;Escritor alemán;1881;1949;https://proverbia.net/autor/frases-de-emil-ludwig
Luis XIV de Francia;Rey de Francia;1638;1715;https://proverbia.net/autor/frases-de-luis-xiv-de-francia
Luis XV de Francia;Rey de Francia;1710;1774;https://proverbia.net/autor/frases-de-luis-xv-de-francia
Sidney Lumet;Director, productor y guionista estadounidense;1924;2011;https://proverbia.net/autor/frases-de-sidney-lumet
Martin Lutero;Reformador alemán;1483;1546;https://proverbia.net/autor/frases-de-martin-lutero
George W. Lyttelton;Escritor inglés;1883;1962;https://proverbia.net/autor/frases-de-george-w-lyttelton
